High,Low,Open,Close,Volume,Adj Close
LINX3.SA,LINX3.SA,LINX3.SA,LINX3.SA,LINX3.SA,LINX3.SA
21.75,21.219999313354492,21.549999237060547,21.43000030517578,976000.0,21.097639083862305
21.780000686645508,21.270000457763672,21.520000457763672,21.299999237060547,859700.0,20.969655990600586
22.190000534057617,21.270000457763672,21.270000457763672,21.700000762939453,1284200.0,21.363452911376953
22.049999237060547,21.649999618530273,21.989999771118164,21.940000534057617,424300.0,21.5997314453125
22.15999984741211,21.600000381469727,21.84000015258789,21.8799991607666,527300.0,21.540660858154297
22.1299991607666,21.809999465942383,21.84000015258789,22.0,479400.0,21.65880012512207
22.489999771118164,21.90999984741211,22.049999237060547,21.979999542236328,247400.0,21.639108657836914
22.290000915527344,21.8799991607666,22.06999969482422,22.200000762939453,306300.0,21.85569953918457
22.469999313354492,22.020000457763672,22.31999969482422,22.200000762939453,931000.0,21.85569953918457
22.450000762939453,22.030000686645508,22.450000762939453,22.15999984741211,570500.0,21.81631851196289
22.3700008392334,21.739999771118164,22.100000381469727,22.25,849300.0,21.90492057800293
22.450000762939453,21.850000381469727,22.360000610351562,22.09000015258789,609200.0,21.747406005859375
22.290000915527344,21.950000762939453,22.110000610351562,22.200000762939453,2220200.0,21.85569953918457
22.5,22.1299991607666,22.299999237060547,22.350000381469727,502100.0,22.003372192382812
22.559999465942383,22.110000610351562,22.459999084472656,22.290000915527344,515900.0,21.944305419921875
22.15999984741211,21.549999237060547,22.1200008392334,21.75,399100.0,21.412675857543945
22.360000610351562,21.81999969482422,22.049999237060547,22.290000915527344,652900.0,21.944305419921875
22.290000915527344,22.290000915527344,22.290000915527344,22.290000915527344,0.0,21.944305419921875
22.579999923706055,22.209999084472656,22.56999969482422,22.34000015258789,1149700.0,21.9935245513916
22.639999389648438,21.450000762939453,22.25,21.540000915527344,1043400.0,21.205934524536133
21.610000610351562,21.06999969482422,21.579999923706055,21.15999984741211,508900.0,20.831825256347656
21.489999771118164,20.969999313354492,21.34000015258789,21.200000762939453,302200.0,20.871206283569336
21.350000381469727,20.850000381469727,21.020000457763672,20.899999618530273,909600.0,20.57585906982422
20.920000076293945,20.030000686645508,20.920000076293945,20.5,1672900.0,20.18206214904785
20.75,20.09000015258789,20.6200008392334,20.3799991607666,601600.0,20.063922882080078
20.3799991607666,19.440000534057617,20.1299991607666,19.5,1153100.0,19.197572708129883
19.8799991607666,19.190000534057617,19.489999771118164,19.600000381469727,2095500.0,19.2960205078125
19.969999313354492,19.059999465942383,19.75,19.540000915527344,1032400.0,19.23695182800293
19.56999969482422,18.68000030517578,19.56999969482422,18.799999237060547,1195100.0,18.5084285736084
19.40999984741211,18.899999618530273,18.899999618530273,19.40999984741211,1116400.0,19.108966827392578
19.450000762939453,19.1299991607666,19.40999984741211,19.450000762939453,714700.0,19.148347854614258
19.520000457763672,19.149999618530273,19.34000015258789,19.479999542236328,613600.0,19.177881240844727
19.5,18.950000762939453,19.479999542236328,19.5,348100.0,19.197572708129883
20.34000015258789,19.239999771118164,19.5,20.149999618530273,2813000.0,19.837491989135742
20.139999389648438,19.600000381469727,20.139999389648438,19.90999984741211,794900.0,19.601215362548828
20.020000457763672,19.700000762939453,20.020000457763672,19.84000015258789,1088100.0,19.53230094909668
20.09000015258789,19.68000030517578,19.780000686645508,19.889999389648438,872800.0,19.58152198791504
20.079999923706055,19.5,19.899999618530273,19.600000381469727,817100.0,19.2960205078125
19.8799991607666,19.209999084472656,19.469999313354492,19.3700008392334,855600.0,19.069589614868164
19.6200008392334,18.979999542236328,19.399999618530273,18.979999542236328,4214600.0,18.685636520385742
19.579999923706055,18.860000610351562,19.079999923706055,19.15999984741211,792800.0,18.86284637451172
19.389999389648438,19.010000228881836,19.170000076293945,19.329999923706055,505600.0,19.030208587646484
19.3700008392334,19.06999969482422,19.350000381469727,19.100000381469727,265900.0,18.803775787353516
19.290000915527344,18.790000915527344,19.239999771118164,19.219999313354492,699500.0,18.921913146972656
19.31999969482422,18.809999465942383,19.200000762939453,19.299999237060547,749900.0,19.000673294067383
19.530000686645508,19.09000015258789,19.350000381469727,19.1299991607666,684600.0,18.833309173583984
19.600000381469727,19.100000381469727,19.100000381469727,19.350000381469727,608300.0,19.04990005493164
19.700000762939453,19.239999771118164,19.530000686645508,19.649999618530273,380200.0,19.345243453979492
19.559999465942383,19.110000610351562,19.540000915527344,19.3799991607666,405800.0,19.07943344116211
19.530000686645508,19.239999771118164,19.3799991607666,19.299999237060547,289000.0,19.000673294067383
19.6299991607666,19.25,19.329999923706055,19.59000015258789,333800.0,19.286174774169922
19.639999389648438,19.329999923706055,19.59000015258789,19.5,472600.0,19.197572708129883
20.139999389648438,19.420000076293945,19.59000015258789,20.020000457763672,627500.0,19.70950698852539
20.09000015258789,19.719999313354492,20.020000457763672,19.780000686645508,721700.0,19.47322654724121
19.940000534057617,19.520000457763672,19.780000686645508,19.540000915527344,275600.0,19.23695182800293
20.25,19.450000762939453,19.450000762939453,20.219999313354492,2057800.0,19.906404495239258
20.549999237060547,20.260000228881836,20.270000457763672,20.399999618530273,433000.0,20.0836124420166
20.670000076293945,19.90999984741211,20.670000076293945,20.530000686645508,311500.0,20.211597442626953
20.6299991607666,20.0,20.59000015258789,20.040000915527344,389200.0,19.729198455810547
20.290000915527344,19.65999984741211,20.200000762939453,20.100000381469727,693000.0,19.788267135620117
20.579999923706055,19.850000381469727,20.200000762939453,20.239999771118164,591400.0,19.92609405517578
20.459999084472656,19.780000686645508,20.209999084472656,20.0,324800.0,19.689815521240234
20.489999771118164,19.940000534057617,20.0,20.3799991607666,515300.0,20.063922882080078
20.670000076293945,20.020000457763672,20.329999923706055,20.110000610351562,681500.0,19.798112869262695
21.200000762939453,20.399999618530273,20.5,21.0,681100.0,20.67430877685547
21.260000228881836,20.559999465942383,21.09000015258789,21.06999969482422,277000.0,20.743223190307617
21.219999313354492,20.450000762939453,21.100000381469727,20.770000457763672,296400.0,20.447874069213867
21.0,20.530000686645508,21.0,20.850000381469727,289400.0,20.526634216308594
21.399999618530273,20.709999084472656,20.8799991607666,21.329999923706055,317700.0,20.999191284179688
21.8700008392334,20.920000076293945,21.25,21.780000686645508,714000.0,21.442211151123047
21.989999771118164,21.5,21.850000381469727,21.899999618530273,673200.0,21.560348510742188
22.0,21.6299991607666,21.65999984741211,21.799999237060547,429800.0,21.46190071105957
22.149999618530273,21.600000381469727,21.670000076293945,21.68000030517578,526000.0,21.481775283813477
22.0,21.65999984741211,21.719999313354492,21.739999771118164,2329800.0,21.54122543334961
21.959999084472656,21.610000610351562,21.649999618530273,21.700000762939453,434900.0,21.501588821411133
21.899999618530273,21.360000610351562,21.399999618530273,21.899999618530273,480600.0,21.69976043701172
22.270000457763672,21.670000076293945,21.889999389648438,21.969999313354492,327000.0,21.769121170043945
22.139999389648438,21.719999313354492,22.1200008392334,21.729999542236328,160100.0,21.53131675720215
21.860000610351562,21.450000762939453,21.729999542236328,21.450000762939453,169700.0,21.253877639770508
21.829999923706055,21.209999084472656,21.649999618530273,21.309999465942383,406200.0,21.115154266357422
22.610000610351562,21.31999969482422,21.440000534057617,22.030000686645508,680500.0,21.82857322692871
22.65999984741211,21.790000915527344,22.100000381469727,22.360000610351562,330900.0,22.15555763244629
22.360000610351562,21.229999542236328,22.360000610351562,21.649999618530273,454100.0,21.452045440673828
21.989999771118164,21.309999465942383,21.450000762939453,21.940000534057617,423100.0,21.739397048950195
22.15999984741211,21.510000228881836,21.940000534057617,21.520000457763672,830500.0,21.32323455810547
21.719999313354492,21.270000457763672,21.649999618530273,21.479999542236328,410100.0,21.283601760864258
21.860000610351562,21.290000915527344,21.5,21.399999618530273,400500.0,21.204334259033203
21.420000076293945,20.719999313354492,21.299999237060547,21.200000762939453,589500.0,21.006162643432617
21.68000030517578,21.209999084472656,21.209999084472656,21.549999237060547,478600.0,21.35296058654785
21.739999771118164,21.170000076293945,21.739999771118164,21.389999389648438,310600.0,21.19442367553711
21.59000015258789,21.1299991607666,21.56999969482422,21.56999969482422,271300.0,21.372777938842773
21.610000610351562,20.719999313354492,21.3700008392334,21.15999984741211,1255200.0,20.966527938842773
21.360000610351562,21.010000228881836,21.139999389648438,21.200000762939453,233100.0,21.006162643432617
21.260000228881836,20.8799991607666,21.1200008392334,21.0,181400.0,20.80799102783203
20.989999771118164,20.459999084472656,20.84000015258789,20.799999237060547,1309700.0,20.609819412231445
21.020000457763672,20.559999465942383,21.020000457763672,20.670000076293945,1307500.0,20.481006622314453
20.969999313354492,20.010000228881836,20.93000030517578,20.1200008392334,678000.0,19.936037063598633
20.110000610351562,19.309999465942383,19.829999923706055,19.690000534057617,604100.0,19.509967803955078
20.1200008392334,19.450000762939453,19.450000762939453,19.700000762939453,364200.0,19.519878387451172
19.889999389648438,19.34000015258789,19.84000015258789,19.399999618530273,398600.0,19.222618103027344
19.420000076293945,18.290000915527344,19.399999618530273,18.420000076293945,481800.0,18.25157928466797
19.079999923706055,18.270000457763672,18.549999237060547,18.760000228881836,837900.0,18.588470458984375
19.229999542236328,18.670000076293945,18.829999923706055,19.0,668000.0,18.826276779174805
19.420000076293945,18.850000381469727,19.149999618530273,19.200000762939453,621800.0,19.02444839477539
19.989999771118164,19.15999984741211,19.15999984741211,19.969999313354492,1601500.0,19.78740882873535
20.049999237060547,19.610000610351562,19.84000015258789,19.860000610351562,555300.0,19.67841339111328
19.799999237060547,18.989999771118164,19.690000534057617,19.15999984741211,331400.0,18.98481559753418
19.059999465942383,17.84000015258789,19.0,18.479999542236328,998500.0,18.311033248901367
18.760000228881836,18.110000610351562,18.649999618530273,18.3700008392334,502900.0,18.202035903930664
18.440000534057617,17.770000457763672,18.290000915527344,17.950000762939453,723300.0,17.785877227783203
18.149999618530273,17.81999969482422,18.0,18.0,484100.0,17.835420608520508
17.90999984741211,17.280000686645508,17.889999389648438,17.540000915527344,941700.0,17.379627227783203
17.940000534057617,17.079999923706055,17.670000076293945,17.639999389648438,573800.0,17.478710174560547
17.729999542236328,17.040000915527344,17.729999542236328,17.200000762939453,517300.0,17.042736053466797
17.229999542236328,16.899999618530273,17.200000762939453,17.049999237060547,521000.0,16.894105911254883
17.229999542236328,16.790000915527344,16.790000915527344,17.200000762939453,859800.0,17.042736053466797
17.559999465942383,16.90999984741211,17.420000076293945,17.260000228881836,467700.0,17.10218620300293
17.299999237060547,17.010000228881836,17.299999237060547,17.100000381469727,1165200.0,16.94365119934082
17.65999984741211,17.06999969482422,17.139999389648438,17.559999465942383,672300.0,17.399442672729492
17.81999969482422,17.389999389648438,17.75,17.540000915527344,802200.0,17.379627227783203
17.950000762939453,17.6299991607666,17.770000457763672,17.760000228881836,489300.0,17.597614288330078
17.959999084472656,17.540000915527344,17.540000915527344,17.700000762939453,615100.0,17.538164138793945
18.350000381469727,17.510000228881836,17.719999313354492,18.290000915527344,882900.0,18.12276840209961
18.350000381469727,17.700000762939453,18.100000381469727,17.700000762939453,979400.0,17.538164138793945
17.739999771118164,17.110000610351562,17.739999771118164,17.1299991607666,539500.0,16.973373413085938
17.549999237060547,17.059999465942383,17.260000228881836,17.299999237060547,385600.0,17.14181900024414
17.860000610351562,17.290000915527344,17.290000915527344,17.860000610351562,257700.0,17.696701049804688
17.860000610351562,17.219999313354492,17.809999465942383,17.510000228881836,522500.0,17.349899291992188
17.719999313354492,16.799999237060547,17.649999618530273,16.850000381469727,728700.0,16.69593620300293
17.3799991607666,16.979999542236328,16.989999771118164,17.1299991607666,759700.0,16.973373413085938
17.40999984741211,16.969999313354492,17.25,17.239999771118164,455200.0,17.082368850708008
17.5,17.139999389648438,17.299999237060547,17.5,539800.0,17.33999252319336
17.81999969482422,17.299999237060547,17.350000381469727,17.809999465942383,405900.0,17.64715576171875
18.469999313354492,17.860000610351562,17.90999984741211,18.399999618530273,727500.0,18.23176383972168
18.649999618530273,17.850000381469727,18.440000534057617,18.1200008392334,744000.0,17.95432472229004
18.3799991607666,17.969999313354492,18.170000076293945,18.329999923706055,551200.0,18.162403106689453
18.959999084472656,18.030000686645508,18.309999465942383,18.959999084472656,550300.0,18.78664207458496
19.510000228881836,18.790000915527344,19.0,19.100000381469727,563000.0,18.925363540649414
19.209999084472656,18.6200008392334,19.100000381469727,19.209999084472656,582100.0,19.03435707092285
19.5,18.479999542236328,19.479999542236328,19.100000381469727,1465100.0,18.925363540649414
19.25,18.81999969482422,19.0,18.81999969482422,559600.0,18.647924423217773
18.889999389648438,18.190000534057617,18.81999969482422,18.6200008392334,430500.0,18.449752807617188
18.84000015258789,18.280000686645508,18.780000686645508,18.329999923706055,527900.0,18.162403106689453
18.579999923706055,18.040000915527344,18.579999923706055,18.15999984741211,294100.0,17.993955612182617
18.649999618530273,17.43000030517578,17.969999313354492,18.56999969482422,1452800.0,18.40020751953125
18.84000015258789,18.049999237060547,18.639999389648438,18.84000015258789,990100.0,18.667739868164062
18.860000610351562,18.520000457763672,18.790000915527344,18.520000457763672,590200.0,18.350666046142578
18.75,18.15999984741211,18.75,18.399999618530273,678700.0,18.23176383972168
18.610000610351562,18.309999465942383,18.549999237060547,18.309999465942383,493300.0,18.1425838470459
18.6200008392334,17.6200008392334,18.229999542236328,17.969999313354492,1588000.0,17.805692672729492
18.59000015258789,17.739999771118164,17.739999771118164,18.149999618530273,1063400.0,17.984046936035156
18.420000076293945,17.790000915527344,18.270000457763672,18.299999237060547,391400.0,18.13267707824707
18.239999771118164,17.469999313354492,17.969999313354492,17.709999084472656,507000.0,17.61253547668457
18.0,17.43000030517578,17.959999084472656,17.649999618530273,805000.0,17.552865982055664
18.079999923706055,17.520000457763672,17.790000915527344,17.899999618530273,1101200.0,17.801490783691406
17.780000686645508,17.489999771118164,17.649999618530273,17.5,535700.0,17.4036922454834
17.690000534057617,17.229999542236328,17.690000534057617,17.399999618530273,446900.0,17.304241180419922
17.59000015258789,17.239999771118164,17.260000228881836,17.399999618530273,907000.0,17.304241180419922
17.84000015258789,17.3799991607666,17.6200008392334,17.6200008392334,811800.0,17.52303123474121
17.690000534057617,16.6200008392334,17.690000534057617,16.920000076293945,511000.0,16.82688331604004
17.030000686645508,16.399999618530273,16.729999542236328,17.010000228881836,993600.0,16.9163875579834
17.149999618530273,16.68000030517578,16.950000762939453,16.690000534057617,217600.0,16.5981502532959
17.020000457763672,16.56999969482422,16.979999542236328,16.84000015258789,333900.0,16.747323989868164
17.299999237060547,16.8799991607666,16.969999313354492,17.299999237060547,207800.0,17.204792022705078
17.56999969482422,17.049999237060547,17.200000762939453,17.399999618530273,491400.0,17.304241180419922
17.540000915527344,17.18000030517578,17.399999618530273,17.360000610351562,443100.0,17.264463424682617
17.479999542236328,17.020000457763672,17.389999389648438,17.299999237060547,316200.0,17.204792022705078
17.360000610351562,16.809999465942383,17.309999465942383,17.200000762939453,551000.0,17.105342864990234
17.15999984741211,16.670000076293945,16.979999542236328,17.020000457763672,245100.0,16.926334381103516
17.149999618530273,16.600000381469727,17.149999618530273,16.75,516600.0,16.657819747924805
16.90999984741211,16.489999771118164,16.850000381469727,16.889999389648438,222200.0,16.797048568725586
16.920000076293945,16.270000457763672,16.920000076293945,16.5,602000.0,16.409194946289062
16.610000610351562,16.209999084472656,16.510000228881836,16.520000457763672,613500.0,16.42908477783203
16.440000534057617,15.869999885559082,16.420000076293945,16.0,603600.0,15.911947250366211
16.239999771118164,15.649999618530273,16.170000076293945,15.699999809265137,800100.0,15.613597869873047
16.040000915527344,15.670000076293945,16.0,15.850000381469727,594100.0,15.762772560119629
16.010000228881836,15.479999542236328,15.989999771118164,15.75,800100.0,15.663322448730469
15.779999732971191,15.430000305175781,15.640000343322754,15.619999885559082,257300.0,15.534037590026855
15.619999885559082,14.710000038146973,15.619999885559082,15.25,4862400.0,15.166074752807617
15.949999809265137,15.0600004196167,15.149999618530273,15.699999809265137,2770900.0,15.613597869873047
16.059999465942383,15.630000114440918,15.850000381469727,16.0,1073200.0,15.911947250366211
16.489999771118164,15.859999656677246,16.1200008392334,16.200000762939453,965600.0,16.11084747314453
16.149999618530273,15.699999809265137,16.079999923706055,16.079999923706055,873600.0,15.991506576538086
16.190000534057617,15.75,15.859999656677246,16.059999465942383,1428900.0,15.9716157913208
16.469999313354492,15.930000305175781,15.930000305175781,16.18000030517578,775000.0,16.09095573425293
16.5,16.06999969482422,16.34000015258789,16.31999969482422,875300.0,16.23018455505371
16.5,16.18000030517578,16.25,16.3700008392334,342300.0,16.2799129486084
16.850000381469727,15.859999656677246,16.459999084472656,16.190000534057617,497700.0,16.100900650024414
16.860000610351562,16.1299991607666,16.309999465942383,16.850000381469727,1265200.0,16.75727081298828
17.520000457763672,16.799999237060547,16.8799991607666,17.299999237060547,1005200.0,17.204792022705078
17.850000381469727,16.989999771118164,17.079999923706055,17.75,1160600.0,17.652315139770508
17.799999237060547,17.270000457763672,17.799999237060547,17.489999771118164,2598100.0,17.393747329711914
18.81999969482422,17.739999771118164,18.81999969482422,18.030000686645508,674300.0,17.930774688720703
18.280000686645508,17.68000030517578,18.1299991607666,17.81999969482422,856600.0,17.7219295501709
18.09000015258789,17.459999084472656,17.709999084472656,17.959999084472656,629500.0,17.86115837097168
18.15999984741211,17.75,18.059999465942383,17.899999618530273,310300.0,17.801490783691406
18.030000686645508,17.049999237060547,17.889999389648438,17.06999969482422,1073100.0,16.976057052612305
17.649999618530273,17.010000228881836,17.190000534057617,17.530000686645508,794700.0,17.433528900146484
18.030000686645508,17.34000015258789,17.389999389648438,17.989999771118164,529200.0,17.890995025634766
20.010000228881836,18.040000915527344,18.049999237060547,19.5,4166500.0,19.39268684387207
25.0,20.68000030517578,20.799999237060547,25.0,7861000.0,24.862417221069336
28.829999923706055,24.0,24.75,24.959999084472656,3877800.0,24.822635650634766
25.200000762939453,21.59000015258789,24.68000030517578,24.950000762939453,5349500.0,24.812694549560547
26.829999923706055,24.489999771118164,24.93000030517578,25.010000228881836,2165800.0,24.87236213684082
25.489999771118164,24.450000762939453,25.489999771118164,25.010000228881836,2515500.0,24.87236213684082
25.549999237060547,23.93000030517578,24.989999771118164,25.299999237060547,2986500.0,25.160764694213867
25.5,24.450000762939453,25.229999542236328,24.899999618530273,1010000.0,24.76296615600586
27.3799991607666,24.700000762939453,24.899999618530273,27.0,2040100.0,26.851409912109375
27.059999465942383,25.049999237060547,26.920000076293945,25.639999389648438,2353900.0,25.49889373779297
26.170000076293945,24.610000610351562,25.979999542236328,25.920000076293945,1838600.0,25.777353286743164
26.510000228881836,25.6200008392334,25.850000381469727,26.350000381469727,922100.0,26.204988479614258
26.549999237060547,25.600000381469727,26.149999618530273,26.0,841200.0,25.85691261291504
26.5,24.84000015258789,26.5,25.200000762939453,1034300.0,25.061317443847656
25.75,22.15999984741211,25.5,22.15999984741211,2166600.0,22.038047790527344
23.540000915527344,22.200000762939453,22.219999313354492,23.0,1555400.0,22.873422622680664
24.229999542236328,22.979999542236328,23.0,24.0,1105900.0,23.867921829223633
25.540000915527344,21.969999313354492,24.0,23.940000534057617,2447300.0,23.808250427246094
25.59000015258789,23.5,24.420000076293945,24.850000381469727,1752300.0,24.71324348449707
25.399999618530273,24.709999084472656,25.200000762939453,25.100000381469727,1040500.0,24.96186637878418
26.889999389648438,24.700000762939453,25.190000534057617,26.030000686645508,909000.0,25.886749267578125
26.399999618530273,25.229999542236328,26.0,26.0,1346200.0,25.85691261291504
26.34000015258789,25.520000457763672,26.0,26.0,294400.0,25.85691261291504
26.540000915527344,25.200000762939453,26.200000762939453,25.299999237060547,359500.0,25.160764694213867
26.270000457763672,25.200000762939453,25.200000762939453,25.850000381469727,741700.0,25.707738876342773
26.760000228881836,25.760000228881836,25.760000228881836,26.43000030517578,2136500.0,26.284547805786133
29.09000015258789,26.219999313354492,26.700000762939453,29.09000015258789,2938800.0,28.929908752441406
30.260000228881836,27.770000457763672,28.940000534057617,28.200000762939453,2386000.0,28.04480743408203
28.420000076293945,27.18000030517578,28.309999465942383,28.0,2010300.0,27.84590721130371
29.030000686645508,28.06999969482422,28.06999969482422,28.65999984741211,2075200.0,28.502275466918945
29.520000457763672,28.75,28.8700008392334,29.43000030517578,1417300.0,29.268037796020508
30.40999984741211,29.229999542236328,29.489999771118164,30.360000610351562,1793900.0,30.19291877746582
31.450000762939453,29.790000915527344,30.329999923706055,31.0,1619900.0,30.829397201538086
31.889999389648438,30.399999618530273,30.989999771118164,31.790000915527344,1453100.0,31.615049362182617
31.950000762939453,30.729999542236328,31.790000915527344,31.079999923706055,1742600.0,30.908958435058594
31.670000076293945,29.809999465942383,31.6299991607666,30.389999389648438,1020500.0,30.222753524780273
31.850000381469727,29.969999313354492,30.700000762939453,31.850000381469727,769500.0,31.674718856811523
32.189998626708984,31.059999465942383,32.18000030517578,31.139999389648438,1657100.0,30.993139266967773
31.709999084472656,30.65999984741211,31.200000762939453,31.049999237060547,981800.0,30.903564453125
31.399999618530273,30.309999465942383,31.049999237060547,30.399999618530273,1195600.0,30.256629943847656
30.889999389648438,29.84000015258789,30.889999389648438,30.6200008392334,1722900.0,30.47559356689453
30.829999923706055,30.309999465942383,30.610000610351562,30.600000381469727,1188600.0,30.4556884765625
30.65999984741211,29.979999542236328,30.649999618530273,30.0,973800.0,29.858516693115234
30.950000762939453,29.899999618530273,29.959999084472656,30.530000686645508,1512600.0,30.386018753051758
32.540000915527344,30.020000457763672,30.139999389648438,31.549999237060547,779100.0,31.401206970214844
32.70000076293945,31.600000381469727,31.899999618530273,32.119998931884766,654800.0,31.968517303466797
32.72999954223633,31.780000686645508,32.5,32.599998474121094,823900.0,32.44625473022461
34.779998779296875,32.45000076293945,33.08000183105469,34.5099983215332,622400.0,34.34724426269531
35.279998779296875,34.060001373291016,34.380001068115234,34.310001373291016,985600.0,34.148193359375
34.720001220703125,33.630001068115234,34.060001373291016,34.20000076293945,449300.0,34.03871154785156
34.86000061035156,32.400001525878906,33.880001068115234,33.0,1306800.0,32.84436798095703
33.060001373291016,31.049999237060547,32.88999938964844,31.459999084472656,1525900.0,31.311630249023438
32.56999969482422,31.389999389648438,31.739999771118164,32.29999923706055,1038700.0,32.14767074584961
32.880001068115234,30.850000381469727,32.560001373291016,31.299999237060547,1221300.0,31.152385711669922
